2026-07-17 12:47:30,231 | INFO     | req=- | user=- | ai_document_search:log_startup:38 | Application startup: AI Document Search (environment=development, log_level=DEBUG)
    return meth(
        self,
        distilled_parameters,
        execution_options or NO_OPTIONS,
    )
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\sql\elements.py", line 526, in _execute_on_connection
    return connection._execute_clauseelement(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        self, distilled_params, execution_options
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1643, in _execute_clauseelement
    ret = self._execute_context(
        dialect,
    ...<8 lines>...
        cache_hit=cache_hit,
    )
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1848, in _execute_context
    return self._exec_single_context(
           ~~~~~~~~~~~~~~~~~~~~~~~~~^
        dialect, context, statement, parameters
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1988, in _exec_single_context
    self._handle_dbapi_exception(
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        e, str_statement, effective_parameters, cursor, context
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 2365, in _handle_dbapi_exception
    raise sqlalchemy_exception.with_traceback(exc_info[2]) from e
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1969, in _exec_single_context
    self.dialect.do_execute(
    ~~~~~~~~~~~~~~~~~~~~~~~^
        cursor, str_statement, effective_parameters, context
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\default.py", line 952, in do_execute
    cursor.execute(statement, parameters)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
sqlalchemy.exc.ProgrammingError: (psycopg2.errors.UndefinedColumn) column "event_time" of relation "audit_logs" does not exist
LINE 1: INSERT INTO audit_logs (event_time, user_id, user_email, ses...
                                ^

[SQL: INSERT INTO audit_logs (event_time, user_id, user_email, session_id, ip_address, category, action, target_type, target_id, status, details) VALUES (%(event_time)s, %(user_id)s, %(user_email)s, %(session_id)s, %(ip_address)s, %(category)s, %(action)s, %(target_type)s, %(target_id)s, %(status)s, %(details)s::JSONB) RETURNING audit_logs.id]
[parameters: {'event_time': datetime.datetime(2026, 8, 10, 6, 49, 30, 243203, tzinfo=datetime.timezone.utc), 'user_id': None, 'user_email': None, 'session_id': None, 'ip_address': '127.0.0.1', 'category': 'SECURITY', 'action': 'JWT_FAILURE', 'target_type': None, 'target_id': None, 'status': 'FAILURE', 'details': '{"reason": "jwt_decode_error"}'}]
(Background on this error at: https://sqlalche.me/e/20/f405)
2026-08-10 12:19:30,257 | INFO     | req=a0ae8354-849d-45b1-a28a-3f82e142b908 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:131 | Request completed: POST /activity/events -> 401 in 21.72ms
2026-08-10 12:19:30,272 | INFO     | req=637d8f21-1da1-452e-af6c-fcd8438624cb | user=- | customer=- | super_admin=- | ai_document_search:dispatch:131 | Request completed: GET /customers -> 401 in 34.29ms
2026-08-10 12:19:30,272 | INFO     | req=1061701d-9251-414c-8ec3-78de77ccaac0 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:131 | Request completed: GET /users/me -> 401 in 34.19ms
2026-08-10 12:19:30,274 | INFO     | req=82d3c4ed-34f1-4987-a393-d17a38c7c47e | user=- | customer=- | super_admin=- | ai_document_search:dispatch:102 | Request started: GET /customers
2026-08-10 12:19:30,276 | WARNING  | req=82d3c4ed-34f1-4987-a393-d17a38c7c47e | user=- | customer=- | super_admin=- | ai_document_search:get_current_user:182 | Auth failed: JWT decode error (invalid/expired/tampered token)
2026-08-10 12:19:30,280 | ERROR    | req=82d3c4ed-34f1-4987-a393-d17a38c7c47e | user=- | customer=- | super_admin=- | ai_document_search:_report_failure:284 | AUDIT WRITE FAILED for SECURITY/JWT_FAILURE — the business operation was NOT affected and completed normally
Traceback (most recent call last):
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\app\api\dependencies\auth.py", line 52, in get_current_user
    payload = jwt.decode(
        token.credentials,
        settings.SECRET_KEY,
        algorithms=[settings.ALGORITHM]
    )
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\jose\jwt.py", line 174, in decode
    _validate_claims(
    ~~~~~~~~~~~~~~~~^
        claims,
        ^^^^^^^
    ...<5 lines>...
        options=defaults,
        ^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\jose\jwt.py", line 497, in _validate_claims
    _validate_exp(claims, leeway=leeway)
    ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\jose\jwt.py", line 331, in _validate_exp
    raise ExpiredSignatureError("Signature has expired.")
jose.exceptions.ExpiredSignatureError: Signature has expired.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1969, in _exec_single_context
    self.dialect.do_execute(
    ~~~~~~~~~~~~~~~~~~~~~~~^
        cursor, str_statement, effective_parameters, context
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\default.py", line 952, in do_execute
    cursor.execute(statement, parameters)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.UndefinedColumn: column "event_time" of relation "audit_logs" does not exist
LINE 1: INSERT INTO audit_logs (event_time, user_id, user_email, ses...
                                ^


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\app\services\audit_service.py", line 238, in log
    self._persist(entry)
    ~~~~~~~~~~~~~^^^^^^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\app\services\audit_service.py", line 252, in _persist
    AuditRepository(db).create(entry)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\app\repositories\audit_repository.py", line 38, in create
    self.db.commit()
    ~~~~~~~~~~~~~~^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 2035, in commit
    trans.commit(_to_root=True)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "<string>", line 2, in commit
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\state_changes.py", line 137, in _go
    ret_value = fn(self, *arg, **kw)
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 1316, in commit
    self._prepare_impl()
    ~~~~~~~~~~~~~~~~~~^^
  File "<string>", line 2, in _prepare_impl
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\state_changes.py", line 137, in _go
    ret_value = fn(self, *arg, **kw)
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 1290, in _prepare_impl
    self.session.flush()
    ~~~~~~~~~~~~~~~~~~^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 4353, in flush
    self._flush(objects)
    ~~~~~~~~~~~^^^^^^^^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 4488, in _flush
    with util.safe_reraise():
         ~~~~~~~~~~~~~~~~~^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\util\langhelpers.py", line 122, in __exit__
    raise exc_value.with_traceback(exc_tb)
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 4449, in _flush
    flush_context.execute()
    ~~~~~~~~~~~~~~~~~~~~~^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\unitofwork.py", line 465, in execute
    rec.execute(self)
    ~~~~~~~~~~~^^^^^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\unitofwork.py", line 641, in execute
    util.preloaded.orm_persistence.save_obj(
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        self.mapper,
        ^^^^^^^^^^^^
        uow.states_for_mapper_hierarchy(self.mapper, False, False),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        uow,
        ^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\persistence.py", line 94, in save_obj
    _emit_insert_statements(
    ~~~~~~~~~~~~~~~~~~~~~~~^
        base_mapper,
        ^^^^^^^^^^^^
    ...<3 lines>...
        insert,
        ^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\persistence.py", line 1234, in _emit_insert_statements
    result = connection.execute(
        statement,
        params,
        execution_options=execution_options,
    )
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1421, in execute
    return meth(
        self,
        distilled_parameters,
        execution_options or NO_OPTIONS,
    )
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\sql\elements.py", line 526, in _execute_on_connection
    return connection._execute_clauseelement(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        self, distilled_params, execution_options
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1643, in _execute_clauseelement
    ret = self._execute_context(
        dialect,
    ...<8 lines>...
        cache_hit=cache_hit,
    )
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1848, in _execute_context
    return self._exec_single_context(
           ~~~~~~~~~~~~~~~~~~~~~~~~~^
        dialect, context, statement, parameters
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1988, in _exec_single_context
    self._handle_dbapi_exception(
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        e, str_statement, effective_parameters, cursor, context
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 2365, in _handle_dbapi_exception
    raise sqlalchemy_exception.with_traceback(exc_info[2]) from e
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1969, in _exec_single_context
    self.dialect.do_execute(
    ~~~~~~~~~~~~~~~~~~~~~~~^
        cursor, str_statement, effective_parameters, context
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\default.py", line 952, in do_execute
    cursor.execute(statement, parameters)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
sqlalchemy.exc.ProgrammingError: (psycopg2.errors.UndefinedColumn) column "event_time" of relation "audit_logs" does not exist
LINE 1: INSERT INTO audit_logs (event_time, user_id, user_email, ses...
                                ^

[SQL: INSERT INTO audit_logs (event_time, user_id, user_email, session_id, ip_address, category, action, target_type, target_id, status, details) VALUES (%(event_time)s, %(user_id)s, %(user_email)s, %(session_id)s, %(ip_address)s, %(category)s, %(action)s, %(target_type)s, %(target_id)s, %(status)s, %(details)s::JSONB) RETURNING audit_logs.id]
[parameters: {'event_time': datetime.datetime(2026, 8, 10, 6, 49, 30, 277263, tzinfo=datetime.timezone.utc), 'user_id': None, 'user_email': None, 'session_id': None, 'ip_address': '127.0.0.1', 'category': 'SECURITY', 'action': 'JWT_FAILURE', 'target_type': None, 'target_id': None, 'status': 'FAILURE', 'details': '{"reason": "jwt_decode_error"}'}]
(Background on this error at: https://sqlalche.me/e/20/f405)
2026-08-10 12:19:30,288 | INFO     | req=82d3c4ed-34f1-4987-a393-d17a38c7c47e | user=- | customer=- | super_admin=- | ai_document_search:dispatch:131 | Request completed: GET /customers -> 401 in 13.56ms
2026-08-10 12:19:30,300 | INFO     | req=b963fd92-80c5-43d5-ac29-246fb1241734 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:102 | Request started: GET /customers
2026-08-10 12:19:30,301 | WARNING  | req=b963fd92-80c5-43d5-ac29-246fb1241734 | user=- | customer=- | super_admin=- | ai_document_search:get_current_user:182 | Auth failed: JWT decode error (invalid/expired/tampered token)
2026-08-10 12:19:30,305 | ERROR    | req=b963fd92-80c5-43d5-ac29-246fb1241734 | user=- | customer=- | super_admin=- | ai_document_search:_report_failure:284 | AUDIT WRITE FAILED for SECURITY/JWT_FAILURE — the business operation was NOT affected and completed normally
Traceback (most recent call last):
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\app\api\dependencies\auth.py", line 52, in get_current_user
    payload = jwt.decode(
        token.credentials,
        settings.SECRET_KEY,
        algorithms=[settings.ALGORITHM]
    )
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\jose\jwt.py", line 174, in decode
    _validate_claims(
    ~~~~~~~~~~~~~~~~^
        claims,
        ^^^^^^^
    ...<5 lines>...
        options=defaults,
        ^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\jose\jwt.py", line 497, in _validate_claims
    _validate_exp(claims, leeway=leeway)
    ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\jose\jwt.py", line 331, in _validate_exp
    raise ExpiredSignatureError("Signature has expired.")
jose.exceptions.ExpiredSignatureError: Signature has expired.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1969, in _exec_single_context
    self.dialect.do_execute(
    ~~~~~~~~~~~~~~~~~~~~~~~^
        cursor, str_statement, effective_parameters, context
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\default.py", line 952, in do_execute
    cursor.execute(statement, parameters)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.UndefinedColumn: column "event_time" of relation "audit_logs" does not exist
LINE 1: INSERT INTO audit_logs (event_time, user_id, user_email, ses...
                                ^


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\app\services\audit_service.py", line 238, in log
    self._persist(entry)
    ~~~~~~~~~~~~~^^^^^^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\app\services\audit_service.py", line 252, in _persist
    AuditRepository(db).create(entry)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\app\repositories\audit_repository.py", line 38, in create
    self.db.commit()
    ~~~~~~~~~~~~~~^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 2035, in commit
    trans.commit(_to_root=True)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "<string>", line 2, in commit
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\state_changes.py", line 137, in _go
    ret_value = fn(self, *arg, **kw)
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 1316, in commit
    self._prepare_impl()
    ~~~~~~~~~~~~~~~~~~^^
  File "<string>", line 2, in _prepare_impl
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\state_changes.py", line 137, in _go
    ret_value = fn(self, *arg, **kw)
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 1290, in _prepare_impl
    self.session.flush()
    ~~~~~~~~~~~~~~~~~~^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 4353, in flush
    self._flush(objects)
    ~~~~~~~~~~~^^^^^^^^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 4488, in _flush
    with util.safe_reraise():
         ~~~~~~~~~~~~~~~~~^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\util\langhelpers.py", line 122, in __exit__
    raise exc_value.with_traceback(exc_tb)
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\session.py", line 4449, in _flush
    flush_context.execute()
    ~~~~~~~~~~~~~~~~~~~~~^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\unitofwork.py", line 465, in execute
    rec.execute(self)
    ~~~~~~~~~~~^^^^^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\unitofwork.py", line 641, in execute
    util.preloaded.orm_persistence.save_obj(
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        self.mapper,
        ^^^^^^^^^^^^
        uow.states_for_mapper_hierarchy(self.mapper, False, False),
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        uow,
        ^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\persistence.py", line 94, in save_obj
    _emit_insert_statements(
    ~~~~~~~~~~~~~~~~~~~~~~~^
        base_mapper,
        ^^^^^^^^^^^^
    ...<3 lines>...
        insert,
        ^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\orm\persistence.py", line 1234, in _emit_insert_statements
    result = connection.execute(
        statement,
        params,
        execution_options=execution_options,
    )
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1421, in execute
    return meth(
        self,
        distilled_parameters,
        execution_options or NO_OPTIONS,
    )
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\sql\elements.py", line 526, in _execute_on_connection
    return connection._execute_clauseelement(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        self, distilled_params, execution_options
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1643, in _execute_clauseelement
    ret = self._execute_context(
        dialect,
    ...<8 lines>...
        cache_hit=cache_hit,
    )
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1848, in _execute_context
    return self._exec_single_context(
           ~~~~~~~~~~~~~~~~~~~~~~~~~^
        dialect, context, statement, parameters
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1988, in _exec_single_context
    self._handle_dbapi_exception(
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        e, str_statement, effective_parameters, cursor, context
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 2365, in _handle_dbapi_exception
    raise sqlalchemy_exception.with_traceback(exc_info[2]) from e
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\base.py", line 1969, in _exec_single_context
    self.dialect.do_execute(
    ~~~~~~~~~~~~~~~~~~~~~~~^
        cursor, str_statement, effective_parameters, context
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\sqlalchemy\engine\default.py", line 952, in do_execute
    cursor.execute(statement, parameters)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^
sqlalchemy.exc.ProgrammingError: (psycopg2.errors.UndefinedColumn) column "event_time" of relation "audit_logs" does not exist
LINE 1: INSERT INTO audit_logs (event_time, user_id, user_email, ses...
                                ^

[SQL: INSERT INTO audit_logs (event_time, user_id, user_email, session_id, ip_address, category, action, target_type, target_id, status, details) VALUES (%(event_time)s, %(user_id)s, %(user_email)s, %(session_id)s, %(ip_address)s, %(category)s, %(action)s, %(target_type)s, %(target_id)s, %(status)s, %(details)s::JSONB) RETURNING audit_logs.id]
[parameters: {'event_time': datetime.datetime(2026, 8, 10, 6, 49, 30, 302189, tzinfo=datetime.timezone.utc), 'user_id': None, 'user_email': None, 'session_id': None, 'ip_address': '127.0.0.1', 'category': 'SECURITY', 'action': 'JWT_FAILURE', 'target_type': None, 'target_id': None, 'status': 'FAILURE', 'details': '{"reason": "jwt_decode_error"}'}]
(Background on this error at: https://sqlalche.me/e/20/f405)
2026-08-10 12:19:30,310 | INFO     | req=b963fd92-80c5-43d5-ac29-246fb1241734 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:131 | Request completed: GET /customers -> 401 in 10.69ms
2026-08-10 12:22:25,012 | INFO     | req=592ed097-3d91-4e54-8958-ca72bc342577 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:102 | Request started: GET /
2026-08-10 12:22:25,014 | INFO     | req=592ed097-3d91-4e54-8958-ca72bc342577 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:131 | Request completed: GET / -> 200 in 2.35ms
2026-08-10 12:30:25,573 | INFO     | req=- | user=- | customer=- | super_admin=- | ai_document_search:log_shutdown:80 | Application shutdown: AI Document Search
2026-08-10 12:30:40,545 | INFO     | req=- | user=- | customer=- | super_admin=- | ai_document_search:log_startup:53 | Application startup: AI Document Search (environment=development, log_level=DEBUG)
2026-08-10 12:30:40,607 | INFO     | req=- | user=- | customer=- | super_admin=- | ai_document_search:backup:239 | Backup started — destination root D:\backups\metalens
2026-08-10 12:30:40,613 | ERROR    | req=- | user=- | customer=- | super_admin=- | ai_document_search:backup:277 | Backup failed — pg_dump not found at 'pg_dump'. Set PG_DUMP_PATH in .env to the full path, e.g. C:/Program Files/PostgreSQL/16/bin/pg_dump.exe
2026-08-10 12:30:40,613 | INFO     | req=- | user=- | customer=- | super_admin=- | ai_document_search:start_scheduler:344 | Backup scheduler started — daily at 16:15, root D:\backups\metalens
2026-08-10 12:32:41,726 | INFO     | req=874d30d0-c158-46aa-9235-bffed5906257 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:102 | Request started: OPTIONS /auth/login
2026-08-10 12:32:41,727 | INFO     | req=874d30d0-c158-46aa-9235-bffed5906257 | user=- | customer=- | super_admin=- | ai_document_search:dispatch:131 | Request completed: OPTIONS /auth/login -> 200 in 0.78ms
2026-08-10 12:32:41,729 | INFO     | req=176eac60-17fe-43e9-ae2b-432da6a5153c | user=- | customer=- | super_admin=- | ai_document_search:dispatch:102 | Request started: POST /auth/login
2026-08-10 12:32:46,620 | INFO     | req=176eac60-17fe-43e9-ae2b-432da6a5153c | user=- | customer=- | super_admin=- | ai_document_search:login:192 | OTP sent for login — email='saahdev@example.com', role='SUPER_ADMIN'
2026-08-10 12:32:46,622 | ERROR    | req=176eac60-17fe-43e9-ae2b-432da6a5153c | user=- | customer=- | super_admin=- | ai_document_search:dispatch:117 | Unhandled exception on POST /auth/login after 4892.56ms
Traceback (most recent call last):
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\starlette\middleware\base.py", line 157, in call_next
    message = await recv_stream.receive()
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\anyio\streams\memory.py", line 133, in receive
    raise EndOfStream from None
anyio.EndOfStream

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\app\core\middleware.py", line 114, in dispatch
    response = await call_next(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\new\chatbot_new_1\RAG_copy_backend\meta_lens_backend\backend\venv\Lib\site-packages\starlette\middleware\base.py", line 163, in call_next
    raise app_exc
